,Column,Value,Count
3050,색상_L*,79.155,1
3051,색상_L*,79.12,1
3052,색상_L*,90.795,1
3053,색상_L*,78.685,1
3054,색상_L*,79.62,1
3055,색상_L*,79.435,1
3056,색상_L*,74.935,1
3057,색상_L*,79.255,1
3058,색상_L*,78.86,1
3059,색상_L*,78.875,1
3060,색상_L*,72.86,1
3061,색상_L*,79.0,1
3062,색상_L*,78.84,1
3063,색상_L*,79.27,1
3064,색상_L*,78.72,1
3065,색상_L*,75.1975,1
3066,색상_L*,82.235,1
3067,색상_L*,82.0275,1
3068,색상_L*,90.425,1
3069,색상_L*,90.605,1
3070,색상_L*,72.95,1
3071,색상_L*,40.27,1
3072,색상_L*,39.325,1
3073,색상_L*,37.445,1
3074,색상_L*,36.14,1
3075,색상_L*,35.31,1
3076,색상_L*,33.5475,1
3077,색상_L*,34.44,1
3078,색상_L*,32.895,1
3079,색상_L*,35.21,1
3080,색상_L*,36.67,1
3081,색상_L*,33.59,1
3082,색상_L*,34.36,1
3083,색상_L*,90.545,1
3084,색상_L*,90.86,1
3085,색상_L*,91.035,1
3086,색상_L*,90.855,1
3087,색상_L*,90.925,1
3088,색상_L*,91.09,1
3089,색상_L*,74.825,1
3090,색상_L*,73.2,1
3091,색상_L*,76.635,1
3092,색상_L*,76.69,1
3093,색상_L*,25.405,1
3094,색상_L*,25.3075,1
3095,색상_L*,25.425,1
3096,색상_L*,25.375,1
3097,색상_L*,76.49,1
3098,색상_L*,76.38,1
3099,색상_L*,76.255,1
3100,색상_L*,45.13833333,1
3101,색상_L*,76.455,1
3102,색상_L*,76.825,1
3103,색상_L*,73.05,1
3104,색상_L*,76.68,1
3105,색상_L*,76.535,1
3106,색상_L*,76.19,1
3107,색상_L*,76.33,1
3108,색상_L*,75.935,1
3109,색상_L*,75.8,1
3110,색상_L*,76.0,1
3111,색상_L*,75.47,1
3112,색상_L*,46.93833333,1
3113,색상_L*,29.85,1
3114,색상_L*,29.875,1
3115,색상_L*,29.9825,1
3116,색상_L*,38.855,1
3117,색상_L*,73.175,1
3118,색상_L*,73.19,1
3119,색상_L*,73.055,1
3120,색상_L*,90.975,1
3121,색상_L*,78.39,1
3122,색상_L*,77.17,1
3123,색상_L*,73.58,1
3124,색상_L*,72.855,1
3125,색상_L*,73.075,1
3126,색상_L*,72.3,1
3127,색상_L*,73.08,1
3128,색상_L*,72.81,1
3129,색상_L*,72.765,1
3130,색상_L*,47.73,1
3131,색상_L*,47.985,1
3132,색상_L*,47.695,1
3133,색상_L*,47.46,1
3134,색상_L*,38.8075,1
3135,색상_L*,38.63,1
3136,색상_L*,21.615,1
3137,색상_L*,21.62,1
3138,색상_L*,21.41,1
3139,색상_L*,39.77,1
3140,색상_L*,39.55,1
3141,색상_L*,39.53,1
3142,색상_L*,39.63,1
3143,색상_L*,47.90666667,1
3144,색상_L*,39.255,1
3145,색상_L*,39.315,1
3146,색상_L*,39.345,1
3147,색상_L*,39.555,1
3148,색상_L*,39.615,1
3149,색상_L*,39.645,1
3150,색상_L*,37.935,1
3151,색상_L*,64.2615,1
3152,색상_L*,63.6775,1
3153,색상_L*,63.48,1
3154,색상_L*,37.85,1
3155,색상_L*,37.8,1
3156,색상_L*,37.605,1
3157,색상_L*,46.48,1
3158,색상_L*,37.755,1
3159,색상_L*,37.845,1
3160,색상_L*,54.729,1
3161,색상_L*,54.844,1
3162,색상_L*,51.87,1
3163,색상_L*,59.1115,1
3164,색상_L*,58.1465,1
3165,색상_L*,57.7575,1
3166,색상_L*,57.1515,1
3167,색상_L*,56.8955,1
3168,색상_L*,56.758,1
3169,색상_L*,65.705,1
3170,색상_L*,65.149,1
3171,색상_L*,63.259,1
3172,색상_L*,62.864,1
3173,색상_L*,62.7555,1
3174,색상_L*,49.6555,1
3175,색상_L*,49.1665,1
3176,색상_L*,70.004,1
3177,색상_L*,69.529,1
3178,색상_L*,69.3425,1
3179,색상_L*,48.319,1
3180,색상_L*,47.9175,1
3181,색상_L*,47.799,1
3182,색상_L*,59.2415,1
3183,색상_L*,37.785,1
3184,색상_L*,38.015,1
3185,색상_L*,80.4565,1
3186,색상_L*,49.5175,1
3187,색상_L*,32.194,1
3188,색상_L*,32.58875,1
3189,색상_L*,32.295,1
3190,색상_L*,32.51,1
3191,색상_L*,54.65,1
3192,색상_L*,49.4925,1
3193,색상_L*,49.1315,1
3194,색상_L*,49.70125,1
3195,색상_L*,49.48,1
3196,색상_L*,49.6325,1
3197,색상_L*,37.97,1
3198,색상_L*,46.06,1
3199,색상_L*,45.95,1
3200,색상_L*,45.865,1
3201,색상_L*,45.815,1
3202,색상_L*,53.01833333,1
3203,색상_L*,46.1,1
3204,색상_L*,45.925,1
3205,색상_L*,45.87,1
3206,색상_L*,45.805,1
3207,색상_L*,33.9205,1
3208,색상_L*,34.605,1
3209,색상_L*,35.205,1
3210,색상_L*,34.91,1
3211,색상_L*,52.915,1
3212,색상_L*,53.025,1
3213,색상_L*,53.03,1
3214,색상_L*,52.99,1
3215,색상_L*,59.25333333,1
3216,색상_L*,53.41,1
3217,색상_L*,53.415,1
3218,색상_L*,53.28,1
3219,색상_L*,53.205,1
3220,색상_L*,53.265,1
3221,색상_L*,53.325,1
3222,색상_L*,53.16,1
3223,색상_L*,79.0175,1
3224,색상_L*,78.735,1
3225,색상_L*,35.9165,1
3226,색상_L*,34.2955,1
3227,색상_L*,34.149,1
3228,색상_L*,35.2775,1
3229,색상_L*,34.53,1
3230,색상_L*,80.399,1
3231,색상_L*,80.735,1
3232,색상_L*,21.54,1
3233,색상_L*,78.045,1
3234,색상_L*,77.895,1
3235,색상_L*,78.02,1
3236,색상_L*,78.08,1
3237,색상_L*,77.995,1
3238,색상_L*,78.015,1
3239,색상_L*,48.28166667,1
3240,색상_L*,78.16,1
3241,색상_L*,78.11,1
3242,색상_L*,78.285,1
3243,색상_L*,78.15,1
3244,색상_L*,80.725,1
3245,색상_L*,78.295,1
3246,색상_L*,78.055,1
3247,색상_L*,77.98,1
3248,색상_L*,78.425,1
3249,색상_L*,81.66,1
3250,색상_L*,81.49,1
3251,색상_L*,81.525,1
3252,색상_L*,81.52,1
3253,색상_L*,81.6,1
3254,색상_L*,79.645,1
3255,색상_L*,79.3,1
3256,색상_L*,79.22,1
3257,색상_L*,79.225,1
3258,색상_L*,21.335,1
3259,색상_L*,21.395,1
3260,색상_L*,21.4,1
3261,색상_L*,21.31,1
3262,색상_L*,44.105,1
3263,색상_L*,21.56,1
3264,색상_L*,21.51,1
3265,색상_L*,21.7175,1
3266,색상_L*,21.625,1
3267,색상_L*,21.535,1
3268,색상_L*,41.125,1
3269,색상_L*,41.265,1
3270,색상_L*,41.59,1
3271,색상_L*,79.015,1
3272,색상_L*,78.975,1
3273,색상_L*,79.23,1
3274,색상_L*,79.165,1
3275,색상_L*,78.905,1
3276,색상_L*,49.54333333,1
3277,색상_L*,81.61,1
3278,색상_L*,80.405,1
3279,색상_L*,77.8465,1
3280,색상_L*,83.28,1
3281,색상_L*,84.62,1
3282,색상_L*,84.63,1
3283,색상_L*,84.425,1
3284,색상_L*,84.515,1
3285,색상_L*,65.61666667,1
3286,색상_L*,83.355,1
3287,색상_L*,83.545,1
3288,색상_L*,83.41,1
3289,색상_L*,83.45,1
3290,색상_L*,83.405,1
3291,색상_L*,80.565,1
3292,색상_L*,84.49,1
3293,색상_L*,84.55,1
3294,색상_L*,73.789,1
3295,색상_L*,73.5515,1
3296,색상_L*,73.595,1
3297,색상_L*,77.493,1
3298,색상_L*,77.3755,1
3299,색상_L*,77.284,1
3300,색상_L*,78.1315,1
3301,색상_L*,74.1865,1
3302,색상_L*,74.174,1
3303,색상_L*,74.4215,1
3304,색상_L*,81.05,1
3305,색상_L*,80.465,1
3306,색상_L*,80.745,1
3307,색상_L*,80.6,1
3308,색상_L*,80.825,1
3309,색상_L*,81.695,1
3310,색상_L*,81.47,1
3311,색상_L*,81.085,1
3312,색상_L*,80.92,1
3313,색상_L*,81.035,1
3314,색상_L*,81.07,1
3315,색상_L*,80.85,1
3316,색상_L*,54.86166667,1
3317,색상_L*,82.165,1
3318,색상_L*,81.65,1
3319,색상_L*,81.985,1
3320,색상_L*,81.79,1
3321,색상_L*,81.915,1
3322,색상_L*,81.805,1
3323,색상_L*,80.7,1
3324,색상_L*,35.38,1
3325,색상_L*,35.535,1
3326,색상_L*,39.945,1
3327,색상_L*,79.77,1
3328,색상_L*,32.3525,1
3329,색상_L*,32.19,1
3330,색상_L*,23.4675,1
3331,색상_L*,23.3975,1
3332,색상_L*,23.225,1
3333,색상_L*,23.055,1
3334,색상_L*,19.5575,1
3335,색상_L*,19.5,1
3336,색상_L*,19.285,1
3337,색상_L*,79.61,1
3338,색상_L*,42.16,1
3339,색상_L*,79.81,1
3340,색상_L*,79.825,1
3341,색상_L*,79.53,1
3342,색상_L*,79.68,1
3343,색상_L*,39.87,1
3344,색상_L*,79.43,1
3345,색상_L*,79.355,1
3346,색상_L*,44.4725,1
3347,색상_L*,49.34,1
3348,색상_L*,32.2725,1
3349,색상_L*,42.565,1
3350,색상_L*,35.65,1
3351,색상_L*,51.23,1
3352,색상_L*,50.935,1
3353,색상_L*,61.61,1
3354,색상_L*,61.735,1
3355,색상_L*,61.545,1
3356,색상_L*,54.98,1
3357,색상_L*,55.005,1
3358,색상_L*,55.265,1
3359,색상_L*,54.89,1
3360,색상_L*,50.805,1
3361,색상_L*,50.94,1
3362,색상_L*,41.9075,1
3363,색상_L*,86.515,1
3364,색상_L*,50.885,1
3365,색상_L*,50.87,1
3366,색상_L*,50.9275,1
3367,색상_L*,51.4,1
3368,색상_L*,50.97,1
3369,색상_L*,51.09,1
3370,색상_L*,51.07,1
3371,색상_L*,50.955,1
3372,색상_L*,49.88,1
3373,색상_L*,48.6,1
3374,색상_L*,39.24,1
3375,색상_L*,24.77,1
3376,색상_L*,24.04,1
3377,색상_L*,24.015,1
3378,색상_L*,24.085,1
3379,색상_L*,21.745,1
3380,색상_L*,24.12,1
3381,색상_L*,24.51,1
3382,색상_L*,24.64,1
3383,색상_L*,24.555,1
3384,색상_L*,24.4025,1
3385,색상_L*,24.595,1
3386,색상_L*,39.195,1
3387,색상_L*,41.72,1
3388,색상_L*,41.26,1
3389,색상_L*,41.15,1
3390,색상_L*,32.01,1
3391,색상_L*,32.105,1
3392,색상_L*,31.345,1
3393,색상_L*,22.9025,1
3394,색상_L*,22.7475,1
3395,색상_L*,22.945,1
3396,색상_L*,79.7,1
3397,색상_L*,24.365,1
3398,색상_L*,24.565,1
3399,색상_L*,24.525,1
3400,색상_L*,39.365,1
3401,색상_L*,39.215,1
3402,색상_L*,39.26,1
3403,색상_L*,79.64,1
3404,색상_L*,39.09,1
3405,색상_L*,39.32,1
3406,색상_L*,39.54,1
3407,색상_L*,35.0675,1
3408,색상_L*,39.575,1
3409,색상_L*,24.535,1
3410,색상_L*,39.44,1
3411,색상_L*,39.485,1
3412,색상_L*,39.655,1
3413,색상_L*,25.9725,1
3414,색상_L*,29.8075,1
3415,색상_L*,29.26,1
3416,색상_L*,24.53,1
3417,색상_L*,24.505,1
3418,색상_L*,24.45,1
3419,색상_L*,61.77,1
3420,색상_L*,61.795,1
3421,색상_L*,61.5975,1
3422,색상_L*,70.23,1
3423,색상_L*,23.42,1
3424,색상_L*,43.725,1
3425,색상_L*,73.95,1
3426,색상_L*,36.64,1
3427,색상_L*,51.665,1
3428,색상_L*,71.87,1
3429,색상_L*,31.225,1
3430,색상_L*,48.235,1
3431,색상_L*,70.43,1
3432,색상_L*,70.355,1
3433,색상_L*,69.335,1
3434,색상_L*,70.565,1
3435,색상_L*,70.61,1
3436,색상_L*,70.66,1
3437,색상_L*,88.41,1
3438,색상_L*,74.515,1
3439,색상_L*,74.615,1
3440,색상_L*,72.975,1
3441,색상_L*,71.77,1
3442,색상_L*,71.51,1
3443,색상_L*,25.4,1
3444,색상_L*,71.57,1
3445,색상_L*,74.92,1
3446,색상_L*,76.725,1
3447,색상_L*,64.255,1
3448,색상_L*,38.145,1
3449,색상_L*,36.815,1
3450,색상_L*,51.13,1
3451,색상_L*,78.53,1
3452,색상_L*,49.495,1
3453,색상_L*,59.99,1
3454,색상_L*,49.42,1
3455,색상_L*,46.515,1
3456,색상_L*,30.355,1
3457,색상_L*,57.85,1
3458,색상_L*,28.63,1
3459,색상_L*,76.695,1
3460,색상_L*,43.06,1
3461,색상_L*,55.71,1
3462,색상_L*,75.365,1
3463,색상_L*,75.185,1
3464,색상_L*,75.115,1
3465,색상_L*,74.86,1
3466,색상_L*,70.035,1
3467,색상_L*,69.315,1
3468,색상_L*,61.88,1
3469,색상_L*,67.69,1
3470,색상_L*,53.56,1
3471,색상_L*,52.73,1
3472,색상_L*,86.395,1
3473,색상_L*,86.505,1
3474,색상_L*,86.585,1
3475,색상_L*,86.525,1
3476,색상_L*,86.59,1
3477,색상_L*,86.47,1
3478,색상_L*,86.455,1
3479,색상_L*,67.7425,1
3480,색상_L*,69.78,1
3481,색상_L*,67.75,1
3482,색상_L*,67.825,1
3483,색상_L*,61.705,1
3484,색상_L*,61.675,1
3485,색상_L*,61.535,1
3486,색상_L*,86.385,1
3487,색상_L*,61.835,1
3488,색상_L*,61.765,1
3489,색상_L*,61.83,1
3490,색상_L*,53.2975,1
3491,색상_L*,53.5425,1
3492,색상_L*,54.24,1
3493,색상_L*,54.86,1
3494,색상_L*,70.495,1
3495,색상_L*,70.695,1
3496,색상_L*,53.9225,1
3497,색상_L*,55.2825,1
3498,색상_L*,54.0875,1
3499,색상_L*,54.5725,1
3500,색상_L*,53.245,1
3501,색상_L*,54.53,1
3502,색상_L*,54.235,1
3503,색상_L*,56.1975,1
3504,색상_L*,54.515,1
3505,색상_L*,53.645,1
3506,색상_L*,53.4675,1
3507,색상_L*,53.3875,1
3508,색상_L*,55.275,1
3509,색상_L*,54.285,1
3510,색상_L*,53.3125,1
3511,색상_L*,53.825,1
3512,색상_L*,55.21,1
3513,색상_L*,22.835,1
3514,색상_L*,19.3125,1
3515,색상_L*,19.0025,1
3516,색상_L*,23.83,1
3517,색상_L*,35.705,1
3518,색상_L*,35.605,1
3519,색상_L*,76.06,1
3520,색상_L*,35.445,1
3521,색상_L*,35.515,1
3522,색상_L*,35.405,1
3523,색상_L*,35.49,1
3524,색상_L*,36.0625,1
3525,색상_L*,35.5,1
3526,색상_L*,35.645,1
3527,색상_L*,35.555,1
3528,색상_L*,35.82,1
3529,색상_L*,35.7625,1
3530,색상_L*,36.145,1
3531,색상_L*,27.8075,1
3532,색상_L*,27.755,1
3533,색상_L*,27.905,1
3534,색상_L*,27.975,1
3535,색상_L*,23.885,1
3536,색상_L*,23.705,1
3537,색상_L*,35.71,1
3538,색상_L*,35.59,1
3539,색상_L*,45.115,1
3540,색상_L*,44.795,1
3541,색상_L*,42.36,1
3542,색상_L*,80.9775,1
3543,색상_L*,81.5175,1
3544,색상_L*,80.69,1
3545,색상_L*,80.905,1
3546,색상_L*,77.86,1
3547,색상_L*,78.2,1
3548,색상_L*,78.215,1
3549,색상_L*,78.605,1
3550,색상_L*,75.2225,1
3551,색상_L*,74.69,1
3552,색상_L*,72.6,1
3553,색상_L*,73.415,1
3554,색상_L*,75.92,1
3555,색상_L*,76.12,1
3556,색상_L*,76.2,1
3557,색상_L*,75.835,1
3558,색상_L*,75.535,1
3559,색상_L*,44.65,1
3560,색상_L*,76.305,1
3561,색상_L*,24.02,1
3562,색상_L*,41.3825,1
3563,색상_L*,40.615,1
3564,색상_L*,40.495,1
3565,색상_L*,40.55,1
3566,색상_L*,40.585,1
3567,색상_L*,40.605,1
3568,색상_L*,40.42,1
3569,색상_L*,41.345,1
3570,색상_L*,40.72,1
3571,색상_L*,40.535,1
3572,색상_L*,40.4675,1
3573,색상_L*,40.51,1
3574,색상_L*,23.655,1
3575,색상_L*,36.475,1
3576,색상_L*,40.395,1
3577,색상_L*,40.57,1
3578,색상_L*,40.5675,1
3579,색상_L*,40.73,1
3580,색상_L*,40.59,1
3581,색상_L*,35.6625,1
3582,색상_L*,35.475,1
3583,색상_L*,35.76,1
3584,색상_L*,40.35,1
3585,색상_L*,46.095,1
3586,색상_L*,46.375,1
3587,색상_L*,46.31,1
3588,색상_L*,23.625,1
3589,색상_L*,23.7,1
3590,색상_L*,23.715,1
3591,색상_L*,23.725,1
3592,색상_L*,23.6,1
3593,색상_L*,23.735,1
3594,색상_L*,23.265,1
3595,색상_L*,23.745,1
3596,색상_L*,23.975,1
3597,색상_L*,23.7925,1
3598,색상_L*,72.635,1
3599,색상_L*,72.875,1
3600,색상_L*,72.65,1
3601,색상_L*,72.745,1
3602,색상_L*,72.78,1
3603,색상_L*,73.165,1
3604,색상_L*,48.81,1
3605,색상_L*,72.69,1
3606,색상_L*,46.0325,1
3607,색상_L*,41.375,1
3608,색상_L*,44.735,1
3609,색상_L*,18.95,1
3610,색상_L*,30.06,1
3611,색상_L*,29.435,1
3612,색상_L*,29.22,1
3613,색상_L*,29.115,1
3614,색상_L*,29.535,1
3615,색상_L*,29.29,1
3616,색상_L*,29.725,1
3617,색상_L*,34.8125,1
3618,색상_L*,29.71,1
3619,색상_L*,29.72,1
3620,색상_L*,30.825,1
3621,색상_L*,19.12,1
3622,색상_L*,29.87,1
3623,색상_L*,21.64,1
3624,색상_L*,21.715,1
3625,색상_L*,21.665,1
3626,색상_L*,18.27,1
3627,색상_L*,18.13,1
3628,색상_L*,18.14,1
3629,색상_L*,18.38,1
3630,색상_L*,18.16,1
3631,색상_L*,29.665,1
3632,색상_L*,30.005,1
3633,색상_L*,29.515,1
3634,색상_L*,39.725,1
3635,색상_L*,33.3325,1
3636,색상_L*,25.1775,1
3637,색상_L*,25.23,1
3638,색상_L*,25.075,1
3639,색상_L*,18.8875,1
3640,색상_L*,18.73,1
3641,색상_L*,16.895,1
3642,색상_L*,16.8475,1
3643,색상_L*,16.75,1
3644,색상_L*,16.95,1
3645,색상_L*,74.565,1
3646,색상_L*,74.25,1
3647,색상_L*,74.425,1
3648,색상_L*,74.33,1
3649,색상_L*,74.155,1
3650,색상_L*,21.925,1
3651,색상_L*,73.835,1
3652,색상_L*,74.475,1
3653,색상_L*,39.5725,1
3654,색상_L*,29.59,1
3655,색상_L*,18.535,1
3656,색상_L*,44.755,1
3657,색상_L*,31.12,1
3658,색상_L*,48.6175,1
3659,색상_L*,49.195,1
3660,색상_L*,48.24,1
3661,색상_L*,40.1025,1
3662,색상_L*,40.01,1
3663,색상_L*,40.285,1
3664,색상_L*,31.5625,1
3665,색상_L*,31.3675,1
3666,색상_L*,31.565,1
3667,색상_L*,26.8975,1
3668,색상_L*,18.47,1
3669,색상_L*,26.6475,1
3670,색상_L*,27.085,1
3671,색상_L*,26.8,1
3672,색상_L*,56.795,1
3673,색상_L*,56.91,1
3674,색상_L*,50.605,1
3675,색상_L*,50.34,1
3676,색상_L*,44.5425,1
3677,색상_L*,44.75,1
3678,색상_L*,49.285,1
3679,색상_L*,19.885,1
3680,색상_L*,20.195,1
3681,색상_L*,19.935,1
3682,색상_L*,18.725,1
3683,색상_L*,18.3,1
3684,색상_L*,18.37,1
3685,색상_L*,18.155,1
3686,색상_L*,18.775,1
3687,색상_L*,18.24,1
3688,색상_L*,18.77,1
3689,색상_L*,18.365,1
3690,색상_L*,42.65,1
3691,색상_L*,43.115,1
3692,색상_L*,32.5375,1
3693,색상_L*,32.66,1
3694,색상_L*,32.795,1
3695,색상_L*,32.305,1
3696,색상_L*,24.0425,1
3697,색상_L*,23.7125,1
3698,색상_L*,23.875,1
3699,색상_L*,24.46,1
3700,색상_L*,20.3425,1
3701,색상_L*,70.6915,1
3702,색상_a*,-0.07,7
3703,색상_a*,0.05,7
3704,색상_a*,0.1,5
3705,색상_a*,-0.21,5
3706,색상_a*,-0.15,5
3707,색상_a*,-0.16,5
3708,색상_a*,-0.02,5
3709,색상_a*,0.085,5
3710,색상_a*,0.04,4
3711,색상_a*,0.325,4
3712,색상_a*,-9.42,4
3713,색상_a*,-0.12,4
3714,색상_a*,-0.175,4
3715,색상_a*,0.12,4
3716,색상_a*,0.07,4
3717,색상_a*,0.21,3
3718,색상_a*,-18.215,3
3719,색상_a*,0.065,3
3720,색상_a*,-18.275,3
3721,색상_a*,0.11,3
3722,색상_a*,0.18,3
3723,색상_a*,-0.22,3
3724,색상_a*,-8.9,3
3725,색상_a*,-0.2105,3
3726,색상_a*,-0.14,3
3727,색상_a*,-0.24,3
3728,색상_a*,-0.01,3
3729,색상_a*,-0.1,3
3730,색상_a*,-0.11,3
3731,색상_a*,-0.08,3
3732,색상_a*,0.32,3
3733,색상_a*,-0.2,3
3734,색상_a*,-0.06,3
3735,색상_a*,-0.03,3
3736,색상_a*,-1.31,3
3737,색상_a*,0.0,3
3738,색상_a*,-1.3,3
3739,색상_a*,-0.27,3
3740,색상_a*,0.135,3
3741,색상_a*,10.68,3
3742,색상_a*,-9.54,3
3743,색상_a*,-1.295,3
3744,색상_a*,8.245,3
3745,색상_a*,-1.04,3
3746,색상_a*,-0.045,3
3747,색상_a*,-0.19,3
3748,색상_a*,0.46,3
3749,색상_a*,-0.13,3
3750,색상_a*,-0.205,3
3751,색상_a*,8.58,3
3752,색상_a*,-0.124,3
3753,색상_a*,57.695,2
3754,색상_a*,-18.16,2
3755,색상_a*,59.51,2
3756,색상_a*,21.86,2
3757,색상_a*,-8.73,2
3758,색상_a*,8.3,2
3759,색상_a*,57.015,2
3760,색상_a*,6.63,2
3761,색상_a*,-0.0915,2
3762,색상_a*,22.5815,2
3763,색상_a*,-1.855,2
3764,색상_a*,21.68,2
3765,색상_a*,-0.2915,2
3766,색상_a*,-0.2365,2
3767,색상_a*,8.355,2
3768,색상_a*,-1.81,2
3769,색상_a*,-0.1415,2
3770,색상_a*,6.61,2
3771,색상_a*,8.4,2
3772,색상_a*,8.93,2
3773,색상_a*,9.3015,2
3774,색상_a*,6.0,2
3775,색상_a*,22.625,2
3776,색상_a*,-17.21,2
3777,색상_a*,22.09,2
3778,색상_a*,0.54,2
3779,색상_a*,0.625,2
3780,색상_a*,-10.24,2
3781,색상_a*,53.96,2
3782,색상_a*,-7.669,2
3783,색상_a*,9.0515,2
3784,색상_a*,22.66,2
3785,색상_a*,9.0215,2
3786,색상_a*,-15.43,2
3787,색상_a*,-1.5455,2
3788,색상_a*,9.12,2
3789,색상_a*,-9.354,2
3790,색상_a*,0.115,2
3791,색상_a*,-0.9,2
3792,색상_a*,-0.91,2
3793,색상_a*,-1.19,2
3794,색상_a*,-4.4,2
3795,색상_a*,-8.74,2
3796,색상_a*,-8.11,2
3797,색상_a*,7.443,2
3798,색상_a*,16.32,2
3799,색상_a*,62.105,2
3800,색상_a*,0.29,2
3801,색상_a*,-8.225,2
3802,색상_a*,-0.92,2
3803,색상_a*,42.0415,2
3804,색상_a*,-9.055,2
3805,색상_a*,-1.725,2
3806,색상_a*,-7.8055,2
3807,색상_a*,-0.239,2
3808,색상_a*,5.6,2
3809,색상_a*,22.3965,2
3810,색상_a*,-1.17,2
3811,색상_a*,-1.204,2
3812,색상_a*,-1.885,2
3813,색상_a*,9.5,2
3814,색상_a*,1.835,2
3815,색상_a*,-0.35,2
3816,색상_a*,8.855,2
3817,색상_a*,8.6,2
3818,색상_a*,-0.26,2
3819,색상_a*,-0.229,2
3820,색상_a*,-1.0665,2
3821,색상_a*,-0.3875,2
3822,색상_a*,9.4,2
3823,색상_a*,-0.04,2
3824,색상_a*,-7.285,2
3825,색상_a*,8.9,2
3826,색상_a*,-0.49,2
3827,색상_a*,-1.945,2
3828,색상_a*,22.8565,2
3829,색상_a*,-1.7825,2
3830,색상_a*,-0.605,2
3831,색상_a*,-8.035,2
3832,색상_a*,0.285,2
3833,색상_a*,33.7,2
3834,색상_a*,-4.23,2
3835,색상_a*,-0.235,2
3836,색상_a*,-0.675,2
3837,색상_a*,-0.83,2
3838,색상_a*,-0.655,2
3839,색상_a*,-8.54,2
3840,색상_a*,-0.135,2
3841,색상_a*,-0.17,2
3842,색상_a*,-0.265,2
3843,색상_a*,-4.28,2
3844,색상_a*,-9.98,2
3845,색상_a*,-0.525,2
3846,색상_a*,62.62,2
3847,색상_a*,0.03,2
3848,색상_a*,-1.13,2
3849,색상_a*,-1.215,2
3850,색상_a*,-7.86,2
3851,색상_a*,6.84,2
3852,색상_a*,4.46,2
3853,색상_a*,9.1375,2
3854,색상_a*,26.33,2
3855,색상_a*,8.5715,2
3856,색상_a*,-0.244,2
3857,색상_a*,-0.189,2
3858,색상_a*,-1.235,2
3859,색상_a*,8.885,2
3860,색상_a*,51.45,2
3861,색상_a*,15.935,2
3862,색상_a*,21.94,2
3863,색상_a*,-0.104,2
3864,색상_a*,0.045,2
3865,색상_a*,4.465,2
3866,색상_a*,-0.029,2
3867,색상_a*,8.51,2
3868,색상_a*,6.65,2
3869,색상_a*,0.16,2
3870,색상_a*,20.1725,2
3871,색상_a*,14.305,2
3872,색상_a*,9.35,2
3873,색상_a*,-0.065,2
3874,색상_a*,-7.785,2
3875,색상_a*,-0.1725,2
3876,색상_a*,-8.59,2
3877,색상_a*,28.005,2
3878,색상_a*,-0.164,2
3879,색상_a*,4.385,2
3880,색상_a*,8.3975,2
3881,색상_a*,9.2815,2
3882,색상_a*,57.775,2
3883,색상_a*,-1.644,2
3884,색상_a*,0.24,2
3885,색상_a*,-1.2,2
3886,색상_a*,0.005,2
3887,색상_a*,-0.075,2
3888,색상_a*,0.095,2
3889,색상_a*,33.84,2
3890,색상_a*,-8.29,2
3891,색상_a*,14.2855,2
3892,색상_a*,16.43,2
3893,색상_a*,14.66,2
3894,색상_a*,5.874,2
3895,색상_a*,-14.785,2
3896,색상_a*,-14.875,2
3897,색상_a*,6.099,2
3898,색상_a*,7.155,2
3899,색상_a*,0.31,2
3900,색상_a*,0.305,2
3901,색상_a*,21.66,2
3902,색상_a*,16.118,2
3903,색상_a*,54.91,2
3904,색상_a*,7.85,2
3905,색상_a*,0.485,2
3906,색상_a*,59.63,2
3907,색상_a*,8.265,2
3908,색상_a*,9.555,2
3909,색상_a*,-17.37,2
3910,색상_a*,22.98,2
3911,색상_a*,-17.779,2
3912,색상_a*,9.34,2
3913,색상_a*,-17.34,2
3914,색상_a*,-0.71,2
3915,색상_a*,0.2,2
3916,색상_a*,-0.3,2
3917,색상_a*,-0.33,2
3918,색상_a*,-0.23,2
3919,색상_a*,0.02,2
3920,색상_a*,-1.85,2
3921,색상_a*,57.76,2
3922,색상_a*,-1.24,2
3923,색상_a*,-0.32,2
3924,색상_a*,9.06,2
3925,색상_a*,9.05,2
3926,색상_a*,0.35,2
3927,색상_a*,0.17,2
3928,색상_a*,-1.74,2
3929,색상_a*,0.85,2
3930,색상_a*,0.62,2
3931,색상_a*,0.48,2
3932,색상_a*,0.36,2
3933,색상_a*,12.295,2
3934,색상_a*,59.595,2
3935,색상_a*,0.06,2
3936,색상_a*,0.13,2
3937,색상_a*,-0.05,2
3938,색상_a*,54.7,2
3939,색상_a*,58.01,2
3940,색상_a*,56.685,2
3941,색상_a*,-14.89,2
3942,색상_a*,12.38,2
3943,색상_a*,3.095,2
3944,색상_a*,10.23,2
3945,색상_a*,10.21,2
3946,색상_a*,15.075,2
3947,색상_a*,5.65,2
3948,색상_a*,9.28,2
3949,색상_a*,-9.684,2
3950,색상_a*,2.7815,2
3951,색상_a*,31.055,2
3952,색상_a*,-16.58,2
3953,색상_a*,10.48,2
3954,색상_a*,10.43,2
3955,색상_a*,-8.35,2
3956,색상_a*,14.745,2
3957,색상_a*,-0.62,2
3958,색상_a*,-1.6225,2
3959,색상_a*,11.7625,2
3960,색상_a*,8.41,2
3961,색상_a*,-1.355,2
3962,색상_a*,10.81,2
3963,색상_a*,5.8175,2
