Column,Value,Count
색상_b*,32.225,1
색상_b*,-4.16,1
색상_b*,28.525,1
색상_b*,13.33,1
색상_b*,-13.0,1
색상_b*,-20.62,1
색상_b*,-21.205,1
색상_b*,54.585,1
색상_b*,12.945,1
색상_b*,32.905,1
색상_b*,-3.025,1
색상_b*,0.335,1
색상_b*,18.175,1
색상_b*,15.385,1
색상_b*,29.39,1
색상_b*,22.72,1
색상_b*,-3.72,1
색상_b*,10.425,1
색상_b*,17.01,1
색상_b*,35.5,1
색상_b*,28.085,1
색상_b*,29.715,1
색상_b*,66.04,1
색상_b*,18.345,1
색상_b*,-3.735,1
색상_b*,38.985,1
색상_b*,24.34,1
색상_b*,2.345,1
색상_b*,18.73,1
색상_b*,12.275,1
색상_b*,3.98,1
색상_b*,-22.505,1
색상_b*,-13.605,1
색상_b*,-22.86,1
색상_b*,-14.415,1
색상_b*,-23.33,1
색상_b*,-14.55,1
색상_b*,-22.91,1
색상_b*,-14.765,1
색상_b*,-0.035,1
색상_b*,14.905,1
색상_b*,-16.825,1
색상_b*,-20.73,1
색상_b*,16.62,1
색상_b*,-14.595,1
색상_b*,-13.08,1
색상_b*,17.265,1
색상_b*,4.625,1
색상_b*,31.625,1
색상_b*,-3.1,1
색상_b*,-21.71,1
색상_b*,-1.755,1
색상_b*,-13.47,1
색상_b*,-26.3,1
색상_b*,-26.63,1
색상_b*,-26.62,1
색상_b*,-26.38,1
색상_b*,-10.33,1
색상_b*,-7.555,1
색상_b*,-14.155,1
색상_b*,-1.635,1
색상_b*,-10.465,1
색상_b*,-1.545,1
색상_b*,-1.015,1
색상_b*,-1.26,1
색상_b*,-1.46,1
색상_b*,-19.585,1
색상_b*,-13.12,1
색상_b*,-21.095,1
색상_b*,4.25,1
색상_b*,-10.4,1
색상_b*,-9.135,1
색상_b*,41.3,1
색상_b*,80.15,1
색상_b*,-0.86,1
색상_b*,33.92,1
색상_b*,72.505,1
색상_b*,42.655,1
색상_b*,77.17,1
색상_b*,-2.585,1
색상_b*,43.89,1
색상_b*,36.21,1
색상_b*,18.7,1
색상_b*,-5.03,1
색상_b*,47.06,1
색상_b*,82.83,1
색상_b*,84.91,1
색상_b*,47.69,1
색상_b*,86.2,1
색상_b*,-7.745,1
색상_b*,-7.49,1
색상_b*,-6.345,1
색상_b*,-29.665,1
색상_b*,-29.935,1
색상_b*,-29.8,1
색상_b*,4.535,1
색상_b*,39.66,1
색상_b*,2.285,1
색상_b*,5.13,1
색상_b*,23.375,1
색상_b*,37.45,1
색상_b*,4.825,1
색상_b*,27.86,1
색상_b*,1.73,1
색상_b*,21.0,1
색상_b*,30.745,1
색상_b*,1.285,1
색상_b*,38.55,1
색상_b*,3.71,1
색상_b*,32.96,1
색상_b*,1.465,1
색상_b*,3.725,1
색상_b*,35.035,1
색상_b*,73.26,1
색상_b*,16.5,1
색상_b*,31.015,1
색상_b*,46.72,1
색상_b*,30.65,1
색상_b*,19.01,1
색상_b*,3.63,1
색상_b*,11.83,1
색상_b*,29.66,1
색상_b*,29.205,1
색상_b*,30.77,1
색상_b*,31.255,1
색상_b*,30.145,1
색상_b*,29.69,1
색상_b*,69.86,1
색상_b*,70.01,1
색상_b*,30.93,1
색상_b*,30.68,1
색상_b*,31.12,1
색상_b*,30.87,1
색상_b*,30.6,1
색상_b*,30.36,1
색상_b*,30.85,1
색상_b*,24.71,1
색상_b*,36.34,1
색상_b*,13.97,1
색상_b*,22.4,1
색상_b*,82.325,1
색상_b*,81.95,1
색상_b*,23.87,1
색상_b*,1.46,1
색상_b*,50.2,1
색상_b*,2.335,1
색상_b*,39.175,1
색상_b*,83.44,1
색상_b*,50.96,1
색상_b*,81.865,1
색상_b*,84.555,1
색상_b*,85.54,1
색상_b*,18.62,1
색상_b*,50.115,1
색상_b*,84.57,1
색상_b*,84.22,1
색상_b*,84.43,1
색상_b*,84.425,1
색상_b*,81.245,1
색상_b*,81.705,1
색상_b*,21.71,1
색상_b*,81.54,1
색상_b*,1.54,1
색상_b*,45.915,1
색상_b*,3.305,1
색상_b*,77.9,1
색상_b*,24.37,1
색상_b*,49.775,1
색상_b*,81.75,1
색상_b*,81.585,1
색상_b*,81.825,1
색상_b*,82.32,1
색상_b*,81.67,1
색상_b*,81.745,1
색상_b*,30.215,1
색상_b*,81.715,1
색상_b*,75.175,1
색상_b*,79.76,1
색상_b*,82.89,1
색상_b*,82.75,1
색상_b*,1.03,1
색상_b*,11.01,1
색상_b*,-29.105,1
색상_b*,3.39,1
색상_b*,-27.05,1
색상_b*,-7.955,1
색상_b*,-4.89,1
색상_b*,3.07,1
색상_b*,2.035,1
색상_b*,2.91,1
색상_b*,4.79,1
색상_b*,13.665,1
색상_b*,3.045,1
색상_b*,-27.635,1
색상_b*,3.385,1
색상_b*,3.14,1
색상_b*,3.345,1
색상_b*,1.57,1
색상_b*,2.915,1
색상_b*,3.02,1
색상_b*,4.135,1
색상_b*,-19.04,1
색상_b*,-27.54,1
색상_b*,-27.77,1
색상_b*,-22.025,1
색상_b*,-27.255,1
색상_b*,-30.28,1
색상_b*,-30.07,1
색상_b*,-29.805,1
색상_b*,-29.775,1
색상_b*,-29.605,1
색상_b*,-30.11,1
색상_b*,-29.705,1
색상_b*,-29.24,1
색상_b*,-29.655,1
색상_b*,-27.865,1
색상_b*,-29.64,1
색상_b*,-30.175,1
색상_b*,-29.545,1
색상_b*,-27.55,1
색상_b*,-27.495,1
색상_b*,-27.53,1
색상_b*,-27.6,1
색상_b*,-28.82,1
색상_b*,-12.27,1
색상_b*,7.98,1
색상_b*,4.675,1
색상_b*,16.99,1
색상_b*,17.7,1
색상_b*,-15.095,1
색상_b*,19.065,1
색상_b*,23.605,1
색상_b*,23.955,1
색상_b*,23.395,1
색상_b*,24.165,1
색상_b*,5.995,1
색상_b*,20.445,1
색상_b*,22.665,1
색상_b*,21.525,1
색상_b*,22.405,1
색상_b*,23.445,1
색상_b*,23.455,1
색상_b*,23.705,1
색상_b*,24.385,1
색상_b*,24.075,1
색상_b*,23.75,1
색상_b*,16.92,1
색상_b*,14.95,1
색상_b*,-23.18,1
색상_b*,16.79,1
색상_b*,-14.46,1
색상_b*,-23.93,1
색상_b*,-23.775,1
색상_b*,-15.71,1
색상_b*,-23.135,1
색상_b*,14.44,1
색상_b*,-15.64,1
색상_b*,16.75,1
색상_b*,16.91,1
색상_b*,15.15,1
색상_b*,16.985,1
색상_b*,17.055,1
색상_b*,6.24,1
색상_b*,6.825,1
색상_b*,13.805,1
색상_b*,15.005,1
색상_b*,14.935,1
색상_b*,16.55,1
색상_b*,-21.31,1
색상_b*,-18.21,1
색상_b*,-6.41,1
색상_b*,-15.8,1
색상_b*,-24.62,1
색상_b*,-25.94,1
색상_b*,-26.02,1
색상_b*,-25.54,1
색상_b*,-24.77,1
색상_b*,-24.15,1
색상_b*,-12.96,1
색상_b*,-9.85,1
색상_b*,-2.77,1
색상_b*,-13.91,1
색상_b*,-11.33,1
색상_b*,-20.4,1
색상_b*,-13.34,1
색상_b*,-20.84,1
색상_b*,6.63,1
색상_b*,-20.07,1
색상_b*,-12.54,1
색상_b*,11.68,1
색상_b*,-17.64,1
색상_b*,80.8,1
색상_b*,-10.42,1
색상_b*,-3.74,1
색상_b*,0.13,1
색상_b*,19.87,1
색상_b*,16.09,1
색상_b*,-3.78,1
색상_b*,31.23,1
색상_b*,-0.12,1
색상_b*,25.26,1
색상_b*,58.53,1
색상_b*,-0.15,1
색상_b*,79.62,1
색상_b*,28.74,1
색상_b*,-3.87,1
색상_b*,38.35,1
색상_b*,30.66,1
색상_b*,71.53,1
색상_b*,40.74,1
색상_b*,18.1,1
색상_b*,43.41,1
색상_b*,-11.61,1
색상_b*,14.78,1
색상_b*,19.3,1
색상_b*,83.42,1
색상_b*,-5.74,1
색상_b*,71.51,1
색상_b*,13.15,1
색상_b*,29.83,1
색상_b*,12.73,1
색상_b*,31.37,1
색상_b*,77.35,1
색상_b*,80.68,1
색상_b*,84.37,1
색상_b*,-7.14,1
색상_b*,-14.12,1
색상_b*,-28.01,1
색상_b*,-28.71,1
색상_b*,-28.2,1
색상_b*,-27.99,1
색상_b*,-6.86,1
색상_b*,-8.81,1
색상_b*,2.715,1
색상_b*,26.81,1
색상_b*,13.13,1
색상_b*,18.58,1
색상_b*,9.04,1
색상_b*,19.11,1
색상_b*,-2.64,1
색상_b*,2.23,1
색상_b*,7.37,1
색상_b*,-5.25,1
색상_b*,-5.15,1
색상_b*,3.6,1
색상_b*,25.71,1
색상_b*,11.7,1
색상_b*,20.39,1
색상_b*,-6.69,1
색상_b*,-6.43,1
색상_b*,12.33,1
색상_b*,-7.43,1
색상_b*,21.39,1
색상_b*,-6.34,1
색상_b*,17.39,1
색상_b*,-7.2,1
색상_b*,35.18,1
색상_b*,11.74,1
색상_b*,-12.69,1
색상_b*,-1.59,1
색상_b*,55.68,1
색상_b*,55.9,1
색상_b*,-0.65,1
색상_b*,-1.3,1
색상_b*,-0.64,1
색상_b*,-1.48,1
색상_b*,-1.47,1
색상_b*,-1.65,1
색상_b*,-1.61,1
색상_b*,56.24,1
색상_b*,-3.26,1
색상_b*,-2.88,1
색상_b*,-3.38,1
색상_b*,-2.57,1
색상_b*,-2.58,1
색상_b*,-2.65,1
색상_b*,-1.75,1
색상_b*,-2.32,1
색상_b*,56.04,1
색상_b*,55.99,1
색상_b*,-1.6,1
색상_b*,47.56,1
색상_b*,9.79,1
색상_b*,9.5,1
색상_b*,9.77,1
색상_b*,9.45,1
색상_b*,9.22,1
색상_b*,9.26,1
색상_b*,9.87,1
색상_b*,9.58,1
색상_b*,48.49,1
색상_b*,56.06,1
색상_b*,47.92,1
색상_b*,53.01,1
색상_b*,53.08,1
색상_b*,55.7,1
색상_b*,55.53,1
색상_b*,55.78,1
색상_b*,55.96,1
색상_b*,56.11,1
색상_b*,-1.92,1
색상_b*,-1.44,1
색상_b*,25.84,1
색상_b*,-19.51,1
색상_b*,-29.59,1
색상_b*,-29.5,1
색상_b*,-8.86,1
색상_b*,-5.78,1
색상_b*,-12.68,1
색상_b*,1.9,1
색상_b*,-7.69,1
색상_b*,2.61,1
색상_b*,-11.97,1
색상_b*,-28.91,1
색상_b*,-21.3,1
색상_b*,-21.99,1
색상_b*,16.6,1
색상_b*,18.64,1
색상_b*,20.11,1
색상_b*,-2.07,1
색상_b*,14.9,1
색상_b*,11.33,1
색상_b*,-30.2,1
색상_b*,-26.13,1
색상_b*,0.46,1
색상_b*,-0.84,1
색상_b*,0.1,1
색상_b*,0.09,1
색상_b*,-0.11,1
색상_b*,-0.36,1
색상_b*,-0.44,1
색상_b*,-0.53,1
색상_b*,-0.73,1
색상_b*,-0.8,1
색상_b*,-0.81,1
색상_b*,-15.08,1
색상_b*,-1.05,1
색상_b*,-0.89,1
색상_b*,-1.88,1
색상_b*,-1.55,1
색상_b*,-2.04,1
색상_b*,-2.23,1
색상_b*,-1.95,1
색상_b*,-11.73,1
색상_b*,-20.25,1
색상_b*,-22.09,1
색상_b*,2.21,1
색상_b*,-3.325,1
색상_b*,-1.38,1
색상_b*,-1.225,1
색상_b*,-1.07,1
색상_b*,-1.03,1
색상_b*,-0.97,1
색상_b*,-0.965,1
색상_b*,-1.425,1
색상_b*,-2.27,1
색상_b*,-2.96,1
색상_b*,-1.035,1
색상_b*,-2.285,1
색상_b*,-1.81,1
색상_b*,2.77,1
색상_b*,2.965,1
색상_b*,2.615,1
색상_b*,3.075,1
색상_b*,2.025,1
색상_b*,0.635,1
색상_b*,-1.215,1
색상_b*,-1.155,1
색상_b*,2.07,1
색상_b*,0.38,1
색상_b*,4.23,1
색상_b*,4.26,1
색상_b*,3.695,1
색상_b*,3.255,1
색상_b*,1.91,1
색상_b*,2.9,1
색상_b*,3.615,1
색상_b*,1.52,1
색상_b*,-0.865,1
색상_b*,-1.105,1
색상_b*,1.325,1
색상_b*,1.505,1
색상_b*,1.155,1
색상_b*,1.17,1
색상_b*,0.27,1
색상_b*,-1.06,1
색상_b*,3.325,1
색상_b*,-1.475,1
색상_b*,-0.075,1
색상_b*,2.055,1
색상_b*,55.105,1
색상_b*,-24.025,1
색상_b*,1.65,1
색상_b*,-1.985,1
색상_b*,-1.715,1
색상_b*,-1.64,1
색상_b*,-2.19,1
색상_b*,-2.21,1
색상_b*,-10.415,1
색상_b*,-14.725,1
색상_b*,-27.66,1
색상_b*,-2.185,1
색상_b*,-29.335,1
색상_b*,-30.225,1
색상_b*,-30.725,1
색상_b*,-30.69,1
색상_b*,-30.535,1
색상_b*,-29.03,1
색상_b*,-4.74,1
색상_b*,-10.82,1
색상_b*,-2.235,1
색상_b*,-2.145,1
색상_b*,1.63,1
색상_b*,-2.14,1
색상_b*,0.295,1
색상_b*,0.115,1
색상_b*,0.05,1
색상_b*,0.795,1
색상_b*,0.605,1
색상_b*,-5.09,1
색상_b*,2.12,1
색상_b*,0.29,1
색상_b*,-2.12,1
색상_b*,-2.195,1
색상_b*,-2.17,1
색상_b*,-2.125,1
색상_b*,-2.48,1
색상_b*,-2.52,1
색상_b*,-2.085,1
색상_b*,-1.87,1
색상_b*,-2.155,1
색상_b*,-2.43,1
색상_b*,0.225,1
색상_b*,56.915,1
색상_b*,-22.62,1
색상_b*,36.99,1
색상_b*,32.33,1
색상_b*,66.51,1
색상_b*,3.54,1
색상_b*,5.98,1
색상_b*,35.35,1
색상_b*,2.86,1
색상_b*,46.44,1
색상_b*,5.49,1
색상_b*,76.19,1
색상_b*,39.57,1
색상_b*,49.81,1
색상_b*,24.53,1
색상_b*,50.64,1
색상_b*,78.68,1
색상_b*,81.18,1
색상_b*,81.445,1
색상_b*,81.89,1
색상_b*,8.965,1
색상_b*,6.28,1
색상_b*,2.59,1
색상_b*,9.505,1
색상_b*,10.19,1
색상_b*,-13.97,1
색상_b*,-22.52,1
색상_b*,13.775,1
색상_b*,-14.47,1
색상_b*,-14.48,1
색상_b*,18.87,1
색상_b*,22.23,1
색상_b*,3.03,1
색상_b*,13.6,1
색상_b*,23.9,1
색상_b*,3.78,1
색상_b*,13.3,1
색상_b*,32.17,1
색상_b*,17.46,1
색상_b*,25.11,1
색상_b*,2.58,1
색상_b*,5.39,1
색상_b*,25.44,1
색상_b*,8.925,1
색상_b*,9.44,1
색상_b*,57.345,1
색상_b*,9.28,1
색상_b*,6.82,1
색상_b*,9.485,1
색상_b*,8.12,1
색상_b*,8.59,1
색상_b*,8.41,1
색상_b*,8.445,1
색상_b*,9.01,1
색상_b*,9.16,1
색상_b*,23.035,1
색상_b*,9.34,1
색상_b*,22.985,1
색상_b*,23.235,1
색상_b*,23.165,1
색상_b*,23.12,1
색상_b*,23.135,1
색상_b*,23.185,1
색상_b*,22.975,1
색상_b*,28.8,1
색상_b*,9.335,1
색상_b*,9.21,1
색상_b*,6.115,1
색상_b*,6.105,1
색상_b*,6.425,1
색상_b*,6.575,1
색상_b*,6.645,1
색상_b*,7.065,1
색상_b*,6.12,1
색상_b*,6.53,1
색상_b*,5.935,1
색상_b*,6.19,1
색상_b*,6.945,1
색상_b*,8.865,1
색상_b*,7.74,1
색상_b*,6.685,1
색상_b*,9.18,1
색상_b*,8.155,1
색상_b*,7.845,1
색상_b*,9.03,1
색상_b*,8.805,1
색상_b*,9.215,1
색상_b*,84.55,1
색상_b*,84.38,1
색상_b*,30.52,1
색상_b*,-13.105,1
색상_b*,-14.825,1
색상_b*,-15.0075,1
색상_b*,-15.2275,1
색상_b*,-14.84,1
색상_b*,20.67,1
색상_b*,21.06,1
색상_b*,21.095,1
색상_b*,20.98,1
색상_b*,-13.23,1
색상_b*,-14.774,1
색상_b*,-13.155,1
색상_b*,-13.185,1
색상_b*,-13.68,1
색상_b*,-13.515,1
색상_b*,-13.055,1
색상_b*,-13.035,1
색상_b*,-13.04,1
색상_b*,-13.06,1
색상_b*,-14.609,1
색상_b*,-19.1465,1
색상_b*,-13.15,1
색상_b*,-20.285,1
색상_b*,-20.57,1
색상_b*,-20.685,1
색상_b*,-20.625,1
색상_b*,-20.47,1
색상_b*,-20.64,1
색상_b*,-20.345,1
색상_b*,-20.275,1
색상_b*,-20.415,1
색상_b*,-20.235,1
색상_b*,-15.0275,1
색상_b*,-20.57375,1
색상_b*,-20.23,1
색상_b*,-20.21,1
색상_b*,-17.66833333,1
색상_b*,-20.56,1
색상_b*,-20.4475,1
색상_b*,-20.53,1
색상_b*,-20.41,1
색상_b*,-11.24666667,1
색상_b*,-13.115,1
색상_b*,-15.29,1
색상_b*,10.14,1
색상_b*,4.495,1
색상_b*,4.835,1
색상_b*,4.33,1
색상_b*,4.12,1
색상_b*,4.255,1
색상_b*,4.35,1
색상_b*,0.81,1
색상_b*,10.0,1
색상_b*,9.89,1
색상_b*,0.8,1
색상_b*,10.13,1
색상_b*,9.835,1
색상_b*,11.705,1
색상_b*,11.685,1
색상_b*,12.56,1
색상_b*,11.15,1
색상_b*,11.4,1
색상_b*,11.465,1
색상_b*,0.54,1
색상_b*,0.75,1
색상_b*,-13.1825,1
색상_b*,0.63,1
색상_b*,22.92,1
색상_b*,23.38,1
색상_b*,23.125,1
색상_b*,21.315,1
색상_b*,0.58,1
색상_b*,0.51,1
색상_b*,0.49,1
색상_b*,0.72,1
색상_b*,0.56,1
색상_b*,0.835,1
색상_b*,-1.655,1
색상_b*,2.54,1
색상_b*,2.405,1
색상_b*,2.745,1
색상_b*,2.185,1
색상_b*,0.645,1
색상_b*,0.79,1
색상_b*,0.805,1
색상_b*,-15.345,1
색상_b*,-15.52125,1
색상_b*,10.125,1
색상_b*,-19.355,1
색상_b*,-5.26,1
색상_b*,-7.765,1
색상_b*,-8.14,1
색상_b*,-13.2365,1
색상_b*,-13.0475,1
색상_b*,-8.3205,1
색상_b*,-8.2755,1
색상_b*,-19.729,1
색상_b*,-19.1855,1
색상_b*,-4.945,1
색상_b*,-12.4875,1
색상_b*,-12.3165,1
색상_b*,-21.9405,1
색상_b*,-21.718,1
색상_b*,-21.3765,1
색상_b*,-23.81,1
색상_b*,-23.705,1
색상_b*,-23.85,1
색상_b*,-5.195,1
색상_b*,-5.035,1
색상_b*,-17.24,1
색상_b*,-11.165,1
색상_b*,-18.76166667,1
색상_b*,-8.24,1
색상_b*,-8.975,1
색상_b*,-9.11,1
색상_b*,-8.34,1
색상_b*,-8.825,1
색상_b*,-8.54,1
색상_b*,-10.66,1
색상_b*,-7.855,1
색상_b*,-5.765,1
색상_b*,-7.81,1
색상_b*,-7.835,1
색상_b*,-7.755,1
색상_b*,-8.185,1
색상_b*,-7.83,1
색상_b*,-13.40833333,1
색상_b*,-4.375,1
색상_b*,-4.81,1
색상_b*,-23.835,1
색상_b*,-24.035,1
색상_b*,-15.423,1
색상_b*,-22.869,1
색상_b*,-15.385,1
색상_b*,-15.405,1
색상_b*,-15.265,1
색상_b*,-15.17,1
색상_b*,-15.46,1
색상_b*,-15.49,1
색상_b*,-22.77125,1
색상_b*,-23.898,1
색상_b*,-22.713,1
색상_b*,-15.55,1
색상_b*,-22.735,1
색상_b*,-22.7375,1
색상_b*,-22.7,1
색상_b*,-22.625,1
색상_b*,15.7425,1
색상_b*,16.19,1
색상_b*,15.62,1
색상_b*,-18.5765,1
색상_b*,-15.555,1
색상_b*,-10.86,1
색상_b*,-23.86,1
색상_b*,-24.084,1
색상_b*,-23.585,1
색상_b*,-23.515,1
색상_b*,-23.39,1
색상_b*,-23.715,1
색상_b*,11.57,1
색상_b*,11.8325,1
색상_b*,10.995,1
색상_b*,11.735,1
색상_b*,-23.714,1
색상_b*,-15.51,1
색상_b*,-23.5055,1
색상_b*,-23.4675,1
색상_b*,-23.4325,1
색상_b*,-23.5325,1
색상_b*,-23.48,1
색상_b*,-15.505,1
색상_b*,-15.48,1
색상_b*,-15.43,1
색상_b*,9.9,1
색상_b*,10.355,1
색상_b*,-10.645,1
색상_b*,24.685,1
색상_b*,34.4865,1
색상_b*,36.4515,1
색상_b*,36.1665,1
색상_b*,35.845,1
색상_b*,36.665,1
색상_b*,36.25,1
색상_b*,36.2,1
색상_b*,36.585,1
색상_b*,24.495,1
색상_b*,3.5975,1
색상_b*,24.525,1
색상_b*,18.14833333,1
색상_b*,25.165,1
색상_b*,24.94,1
색상_b*,24.8,1
색상_b*,24.805,1
색상_b*,24.785,1
색상_b*,24.55,1
색상_b*,3.715,1
색상_b*,3.6325,1
색상_b*,24.455,1
색상_b*,72.2925,1
색상_b*,33.645,1
색상_b*,27.87,1
색상_b*,35.085,1
색상_b*,34.99,1
색상_b*,34.96,1
색상_b*,34.81,1
색상_b*,34.425,1
색상_b*,33.58,1
색상_b*,71.69,1
색상_b*,3.805,1
색상_b*,71.945,1
색상_b*,1.659,1
색상_b*,1.28125,1
색상_b*,1.6375,1
색상_b*,1.5175,1
색상_b*,0.4125,1
색상_b*,3.794,1
색상_b*,3.4975,1
색상_b*,24.63,1
색상_b*,1.57625,1
색상_b*,33.64,1
색상_b*,23.8015,1
색상_b*,37.685,1
색상_b*,37.695,1
색상_b*,37.98,1
색상_b*,81.39,1
색상_b*,80.625,1
색상_b*,81.355,1
색상_b*,8.9775,1
색상_b*,23.874,1
색상_b*,23.0975,1
색상_b*,37.5625,1
색상_b*,23.96,1
색상_b*,23.62,1
색상_b*,23.6875,1
색상_b*,1.395,1
색상_b*,1.675,1
색상_b*,1.605,1
색상_b*,1.4575,1
색상_b*,1.655,1
색상_b*,37.825,1
색상_b*,37.7325,1
색상_b*,-5.1405,1
색상_b*,49.74,1
색상_b*,1.5505,1
색상_b*,1.74,1
색상_b*,1.685,1
색상_b*,48.275,1
색상_b*,48.245,1
색상_b*,38.80166667,1
색상_b*,50.62,1
색상_b*,50.065,1
색상_b*,49.355,1
색상_b*,3.32,1
색상_b*,48.865,1
색상_b*,48.725,1
색상_b*,48.07,1
색상_b*,48.255,1
색상_b*,3.1425,1
색상_b*,3.1465,1
색상_b*,3.085,1
색상_b*,3.2025,1
색상_b*,33.57,1
색상_b*,33.535,1
색상_b*,10.325,1
색상_b*,12.723,1
색상_b*,18.88,1
색상_b*,18.735,1
색상_b*,17.795,1
색상_b*,18.01,1
색상_b*,18.365,1
색상_b*,3.454,1
색상_b*,3.5025,1
색상_b*,3.455,1
색상_b*,12.739,1
색상_b*,18.67,1
색상_b*,12.828,1
색상_b*,15.905,1
색상_b*,15.844,1
색상_b*,22.818,1
색상_b*,23.044,1
색상_b*,23.144,1
색상_b*,0.6915,1
색상_b*,1.1315,1
색상_b*,18.5,1
색상_b*,18.43,1
색상_b*,4.314,1
색상_b*,10.195,1
색상_b*,10.17,1
색상_b*,10.78,1
색상_b*,14.27,1
색상_b*,14.41,1
색상_b*,14.465,1
색상_b*,13.975,1
색상_b*,14.285,1
색상_b*,10.36,1
색상_b*,1.033,1
색상_b*,19.26,1
색상_b*,1.04,1
색상_b*,18.185,1
색상_b*,17.68,1
색상_b*,17.835,1
색상_b*,17.92,1
색상_b*,18.33,1
색상_b*,17.915,1
색상_b*,32.11333333,1
색상_b*,3.964,1
색상_b*,4.254,1
색상_b*,4.24,1
색상_b*,4.125,1
색상_b*,1.84,1
색상_b*,1.855,1
색상_b*,1.58,1
색상_b*,41.4625,1
색상_b*,42.919,1
색상_b*,42.6875,1
색상_b*,4.265,1
색상_b*,4.185,1
색상_b*,4.165,1
색상_b*,1.85,1
색상_b*,4.155,1
색상_b*,3.265,1
색상_b*,4.53,1
색상_b*,4.465,1
색상_b*,4.61,1
색상_b*,4.47,1
색상_b*,4.37,1
색상_b*,4.11,1
색상_b*,1.89,1
색상_b*,1.47,1
색상_b*,22.2815,1
색상_b*,3.8915,1
색상_b*,22.344,1
색상_b*,20.844,1
색상_b*,21.528,1
색상_b*,21.235,1
색상_b*,1.4155,1
색상_b*,35.7615,1
색상_b*,36.374,1
색상_b*,36.1455,1
색상_b*,4.653,1
색상_b*,1.62,1
색상_b*,4.6105,1
색상_b*,27.9805,1
색상_b*,27.7325,1
색상_b*,22.195,1
색상_b*,23.7355,1
색상_b*,23.7705,1
색상_b*,1.645,1
색상_b*,1.585,1
색상_b*,-10.865,1
색상_b*,-10.625,1
색상_b*,81.34,1
색상_b*,-4.91,1
색상_b*,-2.355,1
색상_b*,-1.7375,1
색상_b*,-1.705,1
색상_b*,2.565,1
색상_b*,3.865,1
색상_b*,4.01,1
색상_b*,3.785,1
색상_b*,1.665,1
색상_b*,2.63,1
색상_b*,-2.3375,1
색상_b*,2.315,1
색상_b*,0.4875,1
색상_b*,0.92,1
색상_b*,0.91,1
색상_b*,1.255,1
색상_b*,1.35,1
색상_b*,1.235,1
색상_b*,1.175,1
색상_b*,-2.3525,1
색상_b*,-3.19,1
색상_b*,1.18,1
색상_b*,-1.0825,1
색상_b*,-0.605,1
색상_b*,-0.515,1
색상_b*,-0.535,1
색상_b*,-0.885,1
색상_b*,-0.8025,1
색상_b*,-1.205,1
색상_b*,-1.265,1
색상_b*,1.19,1
색상_b*,-0.815,1
색상_b*,-3.36,1
색상_b*,-0.63,1
색상_b*,-1.0575,1
색상_b*,-0.955,1
색상_b*,-1.355,1
색상_b*,-1.255,1
색상_b*,-1.3525,1
색상_b*,-3.4975,1
색상_b*,-3.64,1
색상_b*,1.14,1
색상_b*,1.185,1
색상_b*,-0.61,1
색상_b*,-30.145,1
색상_b*,-2.01,1
색상_b*,-1.935,1
색상_b*,-26.19,1
색상_b*,-27.22,1
색상_b*,-27.765,1
색상_b*,-26.855,1
색상_b*,-29.42,1
색상_b*,-29.7625,1
색상_b*,-30.2375,1
색상_b*,-1.9125,1
색상_b*,-30.42,1
색상_b*,-30.695,1
색상_b*,-30.325,1
색상_b*,-28.8175,1
색상_b*,-28.98,1
색상_b*,-29.275,1
색상_b*,-29.175,1
색상_b*,11.6575,1
색상_b*,-1.9375,1
색상_b*,-2.095,1
색상_b*,1.06,1
색상_b*,-0.745,1
색상_b*,-0.08,1
색상_b*,1.095,1
색상_b*,1.05,1
색상_b*,0.855,1
색상_b*,0.15,1
색상_b*,-0.2275,1
색상_b*,-0.21,1
색상_b*,-0.645,1
색상_b*,-0.715,1
색상_b*,-2.295,1
색상_b*,0.735,1
색상_b*,-1.815,1
색상_b*,-0.875,1
색상_b*,-0.79,1
색상_b*,-0.75,1
색상_b*,-0.765,1
색상_b*,-1.89,1
색상_b*,-2.055,1
색상_b*,-0.415,1
색상_b*,-0.675,1
색상_b*,15.715,1
색상_b*,23.94,1
색상_b*,9.4725,1
색상_b*,9.195,1
색상_b*,9.6425,1
색상_b*,9.465,1
색상_b*,9.425,1
색상_b*,24.045,1
색상_b*,24.015,1
색상_b*,23.97,1
색상_b*,23.085,1
색상_b*,9.705,1
색상_b*,24.0,1
색상_b*,22.89,1
색상_b*,51.235,1
색상_b*,50.74,1
색상_b*,50.43,1
색상_b*,51.03,1
색상_b*,56.795,1
색상_b*,57.05,1
색상_b*,9.5875,1
색상_b*,9.5575,1
색상_b*,57.035,1
색상_b*,84.2,1
색상_b*,72.76,1
색상_b*,78.65,1
색상_b*,81.4,1
색상_b*,81.84,1
색상_b*,84.54,1
색상_b*,83.495,1
색상_b*,82.53,1
색상_b*,84.285,1
색상_b*,84.61,1
색상_b*,9.5375,1
색상_b*,9.5175,1
색상_b*,9.655,1
색상_b*,9.54,1
색상_b*,9.495,1
색상_b*,9.365,1
색상_b*,9.6075,1
색상_b*,9.47,1
색상_b*,9.4775,1
색상_b*,56.935,1
색상_b*,56.945,1
색상_b*,-0.615,1
색상_b*,-0.28,1
색상_b*,54.8475,1
색상_b*,55.49,1
색상_b*,54.865,1
색상_b*,55.05,1
색상_b*,55.235,1
색상_b*,55.1725,1
색상_b*,55.34,1
색상_b*,54.78,1
색상_b*,-0.91,1
색상_b*,55.16,1
색상_b*,-1.1075,1
색상_b*,-1.235,1
